,tweet_id,sentiment,text
223,2.26182981625184e+17,neutral,"""Come see the Performing Arts Institute performance of """"""""West Side Story"""""""" at the Kirby Center in Wilkes Barre PA on August 2 and 3 at 8 pm"""
224,2.82679997733409e+17,positive,FIGHTER FIT CAMP TOMORROW AT 11am!!!! 1st timers are FREE!!!! Open mat JiuJitsu at noon. it is going to be a...
225,2.09725578193019e+17,positive,[someone] Did you enjoy Rock I am Park? :) I was at the front = so epic! See you tomorrow in Berlin! Any surprises? ;) Linkin Park rocks! :)
226,2.73688535561798e+17,neutral,Who else is going to see Catelynn and Tyler at Anthony Hall on Thursday?
227,2.61527164967592e+17,neutral,"""[someone] [someone] [someone] it is decent but not +3 standard yet, teeing it up at MJ on Monday. how did you play at Lough Erne?"""
228,2.61520543570858e+17,neutral,Uber socialist Mehdi Hasan on #bbcqt panel for 5th time since #GE10 - More than any other panelist. Does he have a season ticket??
229,2.17365561011732e+17,positive,[someone] fantastic. Best book my taxi from there to Lechlade now haha! Going to be a great week! You about after work next tuesday?
230,2.11222655607648e+17,positive,MPG may soon be on CW's #breakingpoint! Watch every Thurs to go inside Ballet West &amp; let us know on Fb if you spotted us! [someone]
231,2.37639571771359e+17,neutral,"""I am going to Citizens For Public Schools, Inc. - Jonathan Kozol 30th Anniversary CPS Lecture #event"
232,2.36390336249877e+17,neutral,who is going to be our penalty taker next season? I would go for Vermalen or Cazorla 3rd choice Podolski #Arsenal #AFC
233,2.64053058806354e+17,neutral,"""[someone] [someone] Blue Murder's 1st album. 6 degrees of separation with Whitesnake, King Kobra, Vanilla fudge and Rod Stewart"""
234,2.05876235186864e+17,neutral,"""Click """"""""LIKE"""""""" if you are excited to hear our Copper River Salmon special! Check back tomorrow, 5/25, for more..."
235,2.72377947598492e+17,neutral,"""Tapatio Lemon Chips, Thanksgiving Leftovers and Pimento Cheese ...: If it is Friday and this post is going up, it..."
236,2.11472894730048e+17,neutral,Jump in your car now! Tomorrow is the last day for Star Wars Weekends!
237,2.11134288870126e+17,positive,Friday's Poll Question: What Are You Most Excited For At the Red Earth Festival...?
238,2.80930653611102e+17,positive,9 months from Friday there is going to be another ginormous Baby Boom #CallinIt
239,2.2280499392376e+17,neutral,Limaland Motorsports Park tomorrow night to watch the WoO light it up.. then heading to Eldora Speedway for the...
240,2.20807947368931e+17,positive,"""Mrs Splash cannot wait to meet everybody for the Early Years dance workshop, Sunday am at Splash Dance. Thanks [someone]"
241,2.73461669332677e+17,neutral,Who wants to go see catelynn and tyler from teen mom with me on thursday???
242,2.52035565925593e+17,neutral,what i just realized RE #retribution the date it came out here in the uk matched the day jill set off to escape raccoon city September 28th
243,2.38776146400006e+17,positive,The youngest person at the main dining room at knollwood right now may be 85 years old. I feel like a new born
244,2.08736130407997e+17,neutral,Barbarians 29 Ireland XV 28 - Highlights - The Barbarians defeated Ireland 29-28 with a last-gasp penalty on Tuesday...
245,2.22068986081321e+17,positive,"""[someone] do not forget Brad has got Maillot Jaune. He may have a long way to go yet but can do it, and we have Cav too.."""
246,2.65925694528291e+17,negative,"""[someone] 2nd half could not cope. they kept coming at us, Shalke crossed, Vermalen turned it in..we were playing so well till just b4 HT"""
247,2.6684235170671e+17,neutral,[someone] [someone] Bryan's Australian tour is on April 2013 I just bought the tickets yesterday for the Sydney concert are you going?
248,2.84011559372599e+17,negative,"""If Danny Elfman, John Williams &amp; Walter Murphy all died tomorrow, who would write all the film scores for Hollywood?!"""
249,2.11606820928758e+17,positive,Good night everyone tomorrow is the last day of Star Wars Weekends :( &lt;/3
250,2.45933841938784e+17,positive,[someone] Do you watch Styled To Rock? Fucking lav it! Oh also let us do something on Saturday then I am going back to Sheff :) x
251,2.59428663123132e+17,positive,Lance Dehm Racing qualified 11th of 130 cars at the UMP Fall Nationals hosted at Eldora Speedway. Click here for photos
252,2.27063245503074e+17,positive,"""Marginal gains wins Le Tour - [someone] wins Maillot Jaune, [someone] wins on the Champs for the 4th time #chapeau"""
253,2.80933813637489e+17,positive,"""[someone] [someone] [someone] [someone] I saw him at Soundset, not a bad show. He is headlining with Har Mar Superstar."""
254,2.72405018152423e+17,negative,"""I am fuckin Joel Skinners daughter! """"""""you mean the same asshole that held Kenny Lofton at 3rd in game 6 of the ALCS"""""""" [someone]"""
255,2.79946407899705e+17,neutral,[someone] I am only going to interlaken on the 17th. YEAH SIA i am always hungry here omg
256,2.45557831057687e+17,positive,[someone] This weekend we have CircoLoco but Bricky is deffo the one on a Sunday. Camden is decent too!!
257,2.66706758209253e+17,neutral,[someone] Remember I was telling you about Catelynn and Tyler coming to my school well they are coming tomorrow
258,2.73804085466104e+17,negative,"""you know when in Hat Yai, when there is no access security, there may be people knocking your door late at night offering 'services' $_$"""
259,2.78626283615834e+17,neutral,"""[someone] [someone] Brad miss 5th pen, Vermalen to draw and go sudden death! But he misses and Bradford are thru! #CapitalOneCup #Bantams"""
260,2.11193927389291e+17,positive,"""If you are going to Star Wars Weekends tomorrow, come see me at my very last #SWW event signing! Come say hello and get some vinyls signed!"""
261,2.1068334667255e+17,positive,"""[someone] lol I mean I would go, but it would be a lot harder for me... Lol just come back to Ohio June 18th&amp; we will see them in Columbus :)"""
262,2.20567945313653e+17,positive,"""On a break from the law world ... At Roskilde Festival, soaking up pre-fest sun and writing a piece on Danish ethos !"
263,2.5995658564694e+17,negative,PRO TIP: do not attempt to visit the Blackpool Illuminations in a car on the first Saturday evening of school half-term holidays. gridlock.
264,2.7894506617163e+17,neutral,David Sedaris at Winspear Opera House on April 23. Buy tickets before they go on sale to the general public tomorrow.
265,2.51597390799315e+17,positive,it is Baby Boom Friday and the sun is shining for our location/adventure sessions today :) Baby Boom at JM Style...
266,2.52806186469048e+17,neutral,Sun is setting in Sarajevo. Split and then Hvar next in the plan :-D
267,2.35654217195475e+17,neutral,"""You can catch these guys performing late night at the Gin Mill and Grille in Northampton, PA this Friday!! This..."
268,2.01510970047205e+17,positive,Going to be heading out tomorrow to check out the Earth Festival in Davis #ImNotAHippie
269,1.99291517611946e+17,positive,[someone] absolutely bro!! Comin back to Ohio June 5th - slumber party in the living room at TNation?!
270,2.51099505833959e+17,positive,Looking forward to the [someone] tomorrow in Grand Bend! See you there
271,2.72485446750179e+17,positive,"""[someone] Hey Regina, I thought you may like this on BBC Rolling Stones: Crossfire Hurricane: Part Two"
272,2.470689304542e+17,positive,Massive good luck to everyone doing the #greatnorthrun tomorrow &amp; [someone] at Ironman Wales... let us help them do some epic fundraising!
273,2.71379236923798e+17,negative,Only just got round to watching the 1st half of Crossfire Hurricane. Have come to the conclusion I was born in the wrong era [someone]
274,2.40537177589694e+17,positive,"""do not miss author Jonathan Kozol's event @ the Union Square B&amp;N tomorrow, 8/29 @ 7PM! Click the link for more info:"
275,2.18745843623268e+17,neutral,it is not ALL about football. How about a Spain v Italy cook-off between Omar Allibhoy and Antonio Carluccio on Sunday?
276,2.07087899034915e+17,negative,The day after Soundset is the day I find out where I did not put sun screen.
277,2.61503114778137e+17,neutral,Just started an #FM13 game as Hibs. Beat Hearts in the Edinburgh Derby in my 2nd match:
278,2.6138884198486e+17,neutral,Blackpool Illuminations are the the biggest temporary light show in the World. This is between 31 August - 4...
279,2.40074706265461e+17,neutral,Saturday saw the 1st XI win and go joint top on points with Lechlade. 2nds and 3rds both abandoned! #fb
280,2.7211332855228e+17,positive,"""[someone] [someone] thanks, see you at Warners tomorrow!"""
281,2.64473521600746e+17,positive,Did you guys see a guest appearance by Mitchie on the X Factor Wednesday? [someone] is always on her A game
282,2.64015092327281e+17,negative,"""[someone] """"""""and I waslike OMIGOD! FIRE! And then I waslike OMIGOD? You know? FIRE? And I was likeAH MAY ZING you know..hang on? texting"""""""""""
283,2.23717348929049e+17,positive,Did you miss the ESPY Awards on Wednesday? Check out the amazing tribute video to Pat Summitt. Rocky Top Books...
284,2.01296973712728e+17,positive,"""Happy #National Nurses Day! Today kicks off National Nurses Week which ends on May 12th, the birth date of Florence Nightingale. It is..."""
285,2.3553476205441e+17,neutral,"""We also wrap up our discussion of the Summer Olympics, present our weekly box office report &amp; discuss how 2 of NBC's Fall shows may be DOA."""
286,2.69112277897212e+17,positive,"""Sun going down over Lough Erne, beautiful."
287,2.56249489105486e+17,positive,PSA it is my girl [someone] 21st bday and were at Rum Runners celebrating come thru and show this fine DG some love
288,2.48848594331922e+17,neutral,[someone] no where yet i just moved back i gotta go enrole tomorrow but I am about to go to grad connect.
289,2.45567506851455e+17,positive,Come see Sac Ay Lait this Friday at the Creative Alliance!...
290,2.11201718065697e+17,neutral,"""A 355-pound woman works to lose weight so she can start a family on #EMWL, ABC Sunday at 9pm"""
291,2.0348502908561e+17,neutral,And the filets!! 1st Copper River Salmon of the season!
292,2.61226542691152e+17,positive,"""Made it to Interlaken, Switzerland. Going Canyoning tomorrow!"""
293,2.23426563109159e+17,neutral,Or I may have to invest in an eyebrow pencil and start speaking with a Liverpudlian accent. What to do?
294,2.22522910005412e+17,positive,"""[someone] [someone] Awesome! I have tried 9 new beers this weekend, &amp; I am going to Stone Brewing tomorrow! :)"""
295,2.25038940879598e+17,positive,"""Green Bay Packers at the ESPY Awards: July 11, 2012"
296,2.57126192241574e+17,neutral,That game saw Kenny Lofton clinch the pennant for the Giants with a single to score David Bell in the 9th.
297,2.54341123974255e+17,positive,"""happy hour time with my favorite coworker/genius is here! after wine she is going to symphony and me to art park 1st friday,life is not bad"""
298,2.27423607909917e+17,neutral,"""Check out some recently tagged photos of art from the San Diego County Fair (Del Mar Fairgrounds), all thanks to..."
299,2.28804281850008e+17,positive,who is prob going to see 1D in concert in Ohio June 18th ? THIS GIRL ;D
300,2.68329258320015e+17,negative,"""I do not care what you say but no Tuesday can start without a blast of Jon Bon Jovi's """"""""Blaze of Glory"""""""""""
301,2.21783666181939e+17,positive,[someone] [someone] You were not expecting him to lose were you?? Good luck in TT Monday! Get back the Maillot Jaune!
302,2.39130303086604e+17,neutral,"""[someone] Download of the wkend. Just coz Runrig are playing in Inverness after game tomorrow. """"""""Dance Called America - live"""""""" by Runrig."""
303,2.46631409521938e+17,neutral,In the news! The Ballad of Emmett Till in MySA by Deborah Martin. See the final performance on Sunday @ 3:00....
304,2.2889267462579e+17,neutral,[someone] she is the new member beside Danee. The 8th member.
305,2.25878439100564e+17,positive,"""C'mon [someone] get today out the way &amp; its yours, the Maillot Jaune will stay on [someone] back &amp; history will b made #believeinbritain"""
306,2.26335973653496e+17,positive,"""Almost in Binghamton NY, on our 3rd driver. I beasted the 1st 8 hours #nobigdeal 1.5 hours to Cooperstown #HOFweekend #DIRB #gomudcats"""
